"IDFAUNA","IDLOCALIDAD","IDPUBLICACION","UNIDAD_DE_ANALISIS","DETERMINACION","IDESPECIEVALIDA","revisado","VALIDEZ","CONFIANZA","NMI","NUM_EJEMPLARES","CONTEXTO","MODIFICACION","suma_para_tabla_fauna"
15061,3.00,72.00,"ND","Nothrotherium",50.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15062,3.00,72.00,"ND","Holmesina",24.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15063,3.00,72.00,"ND","Brachyostracon",37.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15064,3.00,72.00,"ND","Baromys (sic)",720.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15065,3.00,72.00,"ND","Geomys",656.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15066,3.00,72.00,"ND","Neotoma",771.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15067,3.00,72.00,"ND","Thomomys",668.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15068,3.00,72.00,"ND","Cratogeomys",651.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15069,3.00,72.00,"ND","Aenocyon",320.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15070,3.00,72.00,"ND","Canis",322.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15071,3.00,72.00,"ND","Urocyon",326.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15072,3.00,72.00,"ND","Camelops",540.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15073,3.00,72.00,"ND","Capromeryx",565.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15074,3.00,72.00,"ND","Euceratherium",583.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15075,3.00,72.00,"ND","Cervus",550.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15076,3.00,72.00,"ND","Bison",581.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15078,3.00,72.00,"ND","Tremarctotherium",404.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15079,3.00,72.00,"ND","Felix (sic)",329.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15080,3.00,72.00,"ND","Dicotyles",529.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15081,3.00,72.00,"ND","Panthera",339.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15082,3.00,72.00,"ND","Paraelephas",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15083,3.00,72.00,"ND","Mammuthus",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15084,3.00,72.00,"ND","Tapirus",524.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15085,12.00,72.00,"ND","Neochoerus",892.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15086,12.00,72.00,"ND","Felix (sic)",329.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15087,12.00,72.00,"ND","Mammuthus",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15088,12.00,72.00,"ND","Cuvieronius",492.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15089,12.00,72.00,"ND","Neohipparion ?",500.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15090,12.00,72.00,"ND","Equus",518.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15091,12.00,72.00,"ND","Platygonus",532.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15092,12.00,72.00,"ND","Camelops",540.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15093,12.00,72.00,"ND","Odocoileus",557.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15094,12.00,72.00,"ND","Tetrameryx",571.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15095,12.00,72.00,"ND","Cervus ?",550.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15096,12.00,72.00,"ND","Bison",581.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15097,33.00,72.00,"ND","Sylvilagus",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15098,33.00,72.00,"ND","Lepus",910.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15099,33.00,72.00,"ND","Mammuthus",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15100,33.00,72.00,"ND","Equus",518.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15101,33.00,72.00,"ND","Camelops",539.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15102,33.00,72.00,"ND","Hemiauchenia",544.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15104,177.00,49.00,"ND","Glyptodon sp.",37.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15105,693.00,730.00,"ND","Tetrameryx",571.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15106,171.00,548.00,"ND","Bison sp.",581.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15107,14.00,548.00,"ND","Canis latrans",319.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15108,631.00,548.00,"ND","Mammuthus columbi",496.00,1,1,"S",999999999.00,1000000000.00,"ND","ND",1.00
15109,631.00,548.00,"ND","Camelops mexicanus",539.00,1,1,"S",999999999.00,1.00,"ND","ND",1.00
15110,144.00,845.00,"ND","Equus excelsus",506.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15111,3.00,845.00,"12 m de profundidad","Palaeuchenia mexicana (sic)",539.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15112,137.00,845.00,"ND","proboscídeos",487.00,1,1,"S",999999999.00,7.00,"ND","ND",1.00
15113,806.00,845.00,"ND","bisonte",581.00,1,1,"S",999999999.00,1.00,"ND","ND",1.00
15114,341.00,845.00,"ND","elefantes",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15115,141.00,845.00,"ND","bison",581.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15116,141.00,845.00,"ND","camel",536.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15117,141.00,845.00,"ND","horse",500.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15118,75.00,845.00,"ND","Archidiskodon Imperator (sic)",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15119,151.00,846.00,"ND","caballo",500.00,0,1,"S",999999999.00,1.00,"ND","ND",1.00
15120,151.00,846.00,"ND","bisonte",581.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15121,151.00,846.00,"ND","camélidos",536.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15122,782.00,846.00,"ND","Camelops ?",540.00,1,1,"C",999999999.00,999999999.00,"ND","ND",1.00
15123,782.00,846.00,"ND","équido",500.00,0,1,"S",999999999.00,1.00,"ND","ND",1.00
15124,782.00,846.00,"ND","cánido",312.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15125,782.00,846.00,"ND","humano",309.00,0,1,"S",1.00,999999999.00,"ND","ND",1.00
15126,787.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15127,12.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15128,144.00,846.00,"ND","équido",500.00,0,1,"S",999999999.00,1.00,"ND","ND",1.00
15129,144.00,846.00,"ND","humano",309.00,0,1,"S",999999999.00,1.00,"ND","ND",1.00
15130,102.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15131,205.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15132,247.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15133,288.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15134,282.00,846.00,"ND","humano",309.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15135,75.00,846.00,"ND","proboscídeo",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15136,261.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15137,309.00,846.00,"ND","camélido",536.00,1,1,"S",999999999.00,1.00,"ND","ND",1.00
15138,341.00,846.00,"8 m de profundidad","proboscídeos",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15139,103.00,846.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15140,68.00,846.00,"ND","proboscídeo",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15141,193.00,846.00,"ND","milodonte",51.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15142,330.00,846.00,"ND","proboscídeo",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15143,3.00,847.00,"ND","Camelops sp.",540.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15144,3.00,847.00,"ND","proboscídeos",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15145,3.00,847.00,"ND","équidos",500.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15146,3.00,847.00,"ND","bóvidos",581.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15147,3.00,847.00,"ND","desdentados",18.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15148,3.00,847.00,"ND","félidos",329.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15149,3.00,847.00,"ND","cánidos",312.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15150,3.00,847.00,"ND","gliptodonte",37.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15151,144.00,847.00,"ND","Equus excelsus",506.00,0,1,"S",999999999.00,1.00,"ND","ND",1.00
15152,144.00,847.00,"ND","humano",309.00,0,1,"S",999999999.00,1.00,"ND","ND",1.00
15153,247.00,847.00,"ND","mamut",497.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15154,595.00,847.00,"ND","bisonte",581.00,1,1,"S",999999999.00,1.00,"ND","ND",1.00
15155,787.00,847.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15156,789.00,847.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15157,782.00,847.00,"ND","Camelops ?",540.00,1,1,"C",999999999.00,999999999.00,"ND","ND",1.00
15158,782.00,847.00,"ND","humano",309.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15159,782.00,847.00,"ND","équido",500.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15160,782.00,847.00,"ND","cánido",312.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15161,75.00,847.00,"ND","humano4",309.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15162,75.00,847.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15163,75.00,847.00,"ND","proboscídeo",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15164,205.00,847.00,"ND","mamut",497.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15165,102.00,847.00,"ND","mamutes",498.00,0,1,"S",999999999.00,3.00,"ND","ND",1.00
15166,103.00,847.00,"ND","proboscídeo",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15167,260.00,847.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15168,12.00,847.00,"ND","elefante",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15169,193.00,847.00,"ND","milodonte",51.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15170,330.00,847.00,"ND","proboscídeo",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15171,44.00,354.00,"ND","Elephas primigenius",497.50,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15172,68.00,354.00,"ND","Elephas primigenius",497.50,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15173,68.00,354.00,"ND","Mammuthus imperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15174,437.00,354.00,"ND","Elephas primigenius",497.50,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15175,73.00,354.00,"ND","Mammuthus columbi",496.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15176,103.00,74.00,"ND","Elephas",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15178,852.00,848.00,"ND","venado",548.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15179,852.00,848.00,"ND","perro",318.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15180,75.00,849.00,"ND","Archidiskodon imperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15181,75.00,849.00,"ND","humano",309.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15182,251.00,849.00,"ND","camélidos",536.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15183,251.00,849.00,"ND","équidos",500.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15184,251.00,849.00,"ND","bóvidos",573.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15185,251.00,849.00,"ND","proboscídeos",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15186,852.00,850.00,"ND","venado",548.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15187,590.00,851.00,"ND","venado",548.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15188,590.00,852.00,"ND","venado",548.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15189,31.00,853.00,"ND","Mammuthus (Archidiskodon) imperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15190,205.00,854.00,"ND","Mammuthus (Archidiskodon) imperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15191,11.00,855.00,"ND","Equus sp.",518.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15192,11.00,855.00,"ND","Mammuthus sp.",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15193,93.00,855.00,"ND","Equus sp.",518.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15194,93.00,855.00,"ND","Mammuthus sp.",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15195,252.00,855.00,"ND","Equus sp.",518.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15196,252.00,855.00,"ND","Mammuthus sp.",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15197,29.00,856.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15198,105.00,856.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15199,597.00,856.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15200,155.00,856.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15201,110.00,856.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15202,911.00,856.00,"ND","mamut",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15203,161.00,856.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15204,219.00,856.00,"ND","mamut",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15205,102.00,857.00,"ND","mamut",498.00,0,1,"S",3.00,999999999.00,"ND","ND",1.00
15206,327.00,857.00,"ND","mamut",498.00,0,1,"S",2.00,999999999.00,"ND","ND",1.00
15207,327.00,857.00,"ND","camélido",536.00,1,1,"S",1.00,999999999.00,"ND","ND",1.00
15208,328.00,857.00,"ND","mamut",498.00,1,1,"S",3.00,999999999.00,"ND","ND",1.00
15209,328.00,857.00,"ND","camélido",536.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15210,224.00,857.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","PA",1.00
15211,857.00,597.00,"ND","mamut",498.00,0,1,"S",2.00,999999999.00,"ND","ND",1.00
15212,29.00,857.00,"ND","mamut",498.00,0,1,"S",4.00,999999999.00,"ND","PA",1.00
15213,29.00,857.00,"ND","bisonte",581.00,1,1,"S",2.00,999999999.00,"ND","ND",1.00
15214,29.00,857.00,"ND","caballo",500.00,0,1,"S",2.00,999999999.00,"ND","ND",1.00
15215,29.00,857.00,"ND","cánido",312.00,1,1,"S",1.00,999999999.00,"ND","ND",1.00
15216,29.00,857.00,"ND","camélido",536.00,1,1,"S",1.00,999999999.00,"ND","ND",1.00
15217,912.00,857.00,"ND","mamut",498.00,0,1,"S",3.00,140.00,"ND","ND",1.00
15218,7.00,857.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15222,71.00,858.00,"capa II","mamut emperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15223,71.00,858.00,"capa III","mamut emperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15224,71.00,858.00,"capa IV","mamut emperator",497.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15225,71.00,858.00,"capa V","mamut emperator",497.00,1,1,"S",999999999.00,139.00,"ND","ND",1.00
15226,290.00,858.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15227,247.00,858.00,"ND","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15228,560.00,859.00,"capa II","mamut",498.00,0,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15229,560.00,859.00,"capa II","caballo",500.00,0,1,"C",999999999.00,999999999.00,"ND","ND",1.00
15230,560.00,859.00,"capa II","venado",548.00,1,1,"C",999999999.00,999999999.00,"ND","ND",1.00
15231,907.00,860.00,"ND","venado",548.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15232,789.00,861.00,"ND","Archidiskodon Imperator (sic)",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15233,789.00,861.00,"ND","carniceros",311.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15234,321.00,861.00,"ND","elefante",487.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15235,107.00,862.00,"ND","mamut",497.00,0,1,"S",2.00,999999999.00,"ND","ND",1.00
15236,247.00,133.00,"ND","Mammuthus sp.",498.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15237,590.00,863.00,"montículo 1, cuadro C1, unidad 16, capa II","Sylvilagus floridanus",920.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15238,590.00,863.00,"montículo 1, cuadro F4, unidad 5, capa II","Sylvilagus floridanus",920.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15239,590.00,863.00,"montículo 1, cuadro F4, unidad 5, capa II","Rodentia",590.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15240,590.00,863.00,"montículo 8, cuadro D4, unidad 5, capa Is20","Sylvilagus floridanus",920.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15241,590.00,863.00,"montículo 10, cuadro E11, unidad 64, capa II","Sylvilagus floridanus",920.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15242,590.00,863.00,"montículo 1, cuadro C3, capa Ir.e (relleno de la estructura)","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15243,590.00,863.00,"montículo 1, cuadro C3, capa Ir.e (relleno de la estructura)","Canis latrans",319.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15244,590.00,863.00,"montículo 1, cuadro C4, capa a.p.t. (talud b asociado al piso de Tepalcates)","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15245,590.00,863.00,"montículo 1, cuadro C4, capa a.p.t. (talud b asociado al piso de Tepalcates)","Canis lupus",320.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15246,590.00,863.00,"montículo 1, cuadro C4, capa a.p.t. (talud b asociado al piso de Tepalcates)","Procyon lotor",398.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15247,590.00,863.00,"montículo 1, cuadro C4, capa a.p.t. (talud b asociado al piso de Tepalcates)","Odocoileus virginianus",558.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15248,590.00,863.00,"montículo 1, cuadro C4, capa t.s. (talud 5)","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15249,590.00,863.00,"montículo 1, cuadro C4, capa t.s. (talud 5)","Bassariscus astutus",388.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15250,590.00,863.00,"montículo 1, cuadro C1, unidad 18, capa I","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15251,590.00,863.00,"montículo 1, cuadro C1, unidad 18, capa I","Carnivora sp. (sic)",311.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15252,590.00,863.00,"montículo 1, cuadro C1, unidad 18, capa I","Antilocapra americana",562.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15253,590.00,863.00,"montículo 1, cuadro A3, unidad 17, capa II","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15254,590.00,863.00,"montículo 1, cuadro A4, unidad 5, capa V","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15255,590.00,863.00,"montículo 8, cuadro E3, unidad 15, capa I-II","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15256,590.00,863.00,"montículo 10, cuadro C11, unidad 63, capa II-III","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15257,590.00,863.00,"montículo 10' (zona con especial abundancia en restos de la especie)","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15258,590.00,863.00,"montículo pozo 5, cuadro G7, unidad 80","Sylvilagus cunicularius",919.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15259,590.00,863.00,"montículo 1, cuadro A4, unidad 25, capa I","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15260,590.00,863.00,"montículo 1, cuadro A4, unidad 25, capa I","Geomyidae",642.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15261,590.00,863.00,"montículo 1, cuadro A4, unidad 25, capa I","Carnivora",311.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15262,590.00,863.00,"montículo 1, cuadro A4, unidad 25, capa I","Odocoileus virginianus",558.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15263,590.00,863.00,"montículo 1, cuadro B3-C3, capa relleno","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15264,590.00,863.00,"montículo 1, cuadro c4","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15265,590.00,863.00,"montículo 1, cuadro c4","Pappogeomys merriami",649.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15266,590.00,863.00,"montículo 1, cuadro D4, unidad 2, capa I","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15267,590.00,863.00,"montículo 1, cuadro E4, unidad 91, capa I","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15268,590.00,863.00,"montículo 1, capa relleno","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15269,590.00,863.00,"montículo 8, cuadro E4, unidad 92, capa II","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15270,590.00,863.00,"montículo 8, cuadro E4, unidad 92, capa II","Odocoileus virginianus",558.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15271,590.00,863.00,"montículo 9, cuadro K5, unidad 39, capa II","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15272,590.00,863.00,"montículo 9","Sylvilagus sp.",926.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15273,590.00,863.00,"montículo 9","Procyon lotor",398.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15274,590.00,863.00,"montículo 9","Carnivora",311.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
15275,590.00,863.00,"montículo 9","Odocoileus virginianus",558.00,1,1,"S",999999999.00,999999999.00,"ND","ND",1.00
